antecedent_code,antecedent,consequent_code,consequent,pair_orders,support,confidence,lift
21533,RETRO SPOT LARGE MILK JUG,21527,RETRO SPOT TRADITIONAL TEAPOT,233,0.0069531483139361385,0.29125,13.962500000000004
21533,RETRO SPOT LARGE MILK JUG,21539,RETRO SPOTS BUTTER DISH,222,0.006624888093106535,0.2775,16.938114754098365
21533,RETRO SPOT LARGE MILK JUG,21843,RETRO SPOT CAKE STAND,203,0.006057893166219039,0.25375,6.981250000000001
21534,DAIRY MAID LARGE MILK JUG,21528,DAIRY MAID TRADITIONAL TEAPOT,93,0.002775290957923008,0.3381818181818182,55.28035476718403
21534,DAIRY MAID LARGE MILK JUG,21533,RETRO SPOT LARGE MILK JUG,87,0.0025962399283795882,0.31636363636363635,13.25168181818182
21534,DAIRY MAID LARGE MILK JUG,21535,RETRO SPOT SMALL MILK JUG,66,0.0019695613249776185,0.24,8.955902004454343
21534,DAIRY MAID LARGE MILK JUG,85123A,WHITE HANGING HEART T-LIGHT HOLDER,52,0.0015517755893763056,0.1890909090909091,1.3574199579340966
21534,DAIRY MAID LARGE MILK JUG,21530,DAIRY MAID CERAMIC TOASTRACK,43,0.0012831990450611758,0.15636363636363637,42.59955654101996
21535,RETRO SPOT SMALL MILK JUG,21533,RETRO SPOT LARGE MILK JUG,402,0.011996418979409132,0.44766146993318484,18.751419821826282
21535,RETRO SPOT SMALL MILK JUG,21531,RETRO SPOT SUGAR JAM BOWL,376,0.011220531184720979,0.41870824053452116,24.529568427118537
21535,RETRO SPOT SMALL MILK JUG,21527,RETRO SPOT TRADITIONAL TEAPOT,262,0.007818561623396001,0.29175946547884185,13.986923731324739
21535,RETRO SPOT SMALL MILK JUG,21539,RETRO SPOTS BUTTER DISH,230,0.006863622799164429,0.2561247216035635,15.63340513831587
21535,RETRO SPOT SMALL MILK JUG,85123A,WHITE HANGING HEART T-LIGHT HOLDER,212,0.006326469710534169,0.23608017817371937,1.6947400965298491
21536,DAIRY MAID  SMALL  MILK JUG,21534,DAIRY MAID LARGE MILK JUG,22,0.0006565204416592062,0.44,53.616000000000014
21536,DAIRY MAID  SMALL  MILK JUG,21532,DAIRY MAID SUGAR JAM BOWL,20,0.000596836765144733,0.4,186.16666666666666
21537,RETRO SPOTS PUDDING BOWL,21533,RETRO SPOT LARGE MILK JUG,101,0.003014025663980901,0.48095238095238096,20.145892857142858
21537,RETRO SPOTS PUDDING BOWL,21535,RETRO SPOT SMALL MILK JUG,89,0.0026559236048940616,0.4238095238095238,15.814985682468977
21537,RETRO SPOTS PUDDING BOWL,21527,RETRO SPOT TRADITIONAL TEAPOT,83,0.0024768725753506414,0.3952380952380952,18.94768035969753
21537,RETRO SPOTS PUDDING BOWL,21531,RETRO SPOT SUGAR JAM BOWL,79,0.002357505222321695,0.3761904761904762,22.03871128871129
21537,RETRO SPOTS PUDDING BOWL,21539,RETRO SPOTS BUTTER DISH,78,0.0023276633840644584,0.37142857142857144,22.671350507416083
21539,RETRO SPOTS BUTTER DISH,21535,RETRO SPOT SMALL MILK JUG,230,0.006863622799164429,0.41894353369763204,15.63340513831587
21539,RETRO SPOTS BUTTER DISH,21533,RETRO SPOT LARGE MILK JUG,222,0.006624888093106535,0.40437158469945356,16.938114754098365
21539,RETRO SPOTS BUTTER DISH,21531,RETRO SPOT SUGAR JAM BOWL,208,0.006207102357505222,0.3788706739526412,22.195727769498262
21539,RETRO SPOTS BUTTER DISH,21527,RETRO SPOT TRADITIONAL TEAPOT,175,0.005222321695016413,0.31876138433515483,15.281393403535105
21539,RETRO SPOTS BUTTER DISH,21843,RETRO SPOT CAKE STAND,161,0.0048045359594151,0.29326047358834245,8.068274605866467
21540,DAIRY MAID CERAMIC BUTTER DISH,21532,DAIRY MAID SUGAR JAM BOWL,33,0.0009847806624888092,0.4583333333333333,213.31597222222217
21540,DAIRY MAID CERAMIC BUTTER DISH,21528,DAIRY MAID TRADITIONAL TEAPOT,29,0.0008654133094598628,0.4027777777777778,65.83943089430895
21540,DAIRY MAID CERAMIC BUTTER DISH,21534,DAIRY MAID LARGE MILK JUG,28,0.0008355714712026261,0.3888888888888889,47.38787878787879
21540,DAIRY MAID CERAMIC BUTTER DISH,21533,RETRO SPOT LARGE MILK JUG,25,0.0007460459564309161,0.3472222222222222,14.544270833333332
21540,DAIRY MAID CERAMIC BUTTER DISH,21539,RETRO SPOTS BUTTER DISH,24,0.0007162041181736795,0.3333333333333333,20.34608378870674
21541,DINOSAURS WATER TRANSFER TATTOOS,21544,SKULLS  WATER TRANSFER TATTOOS,72,0.0021486123545210387,0.5373134328358209,53.113195086514345
21541,DINOSAURS WATER TRANSFER TATTOOS,21542,WOODLAND WATER TRANSFER TATTOOS,60,0.0017905102954341987,0.44776119402985076,112.81562114240826
21541,DINOSAURS WATER TRANSFER TATTOOS,21790,VINTAGE SNAP CARDS,24,0.0007162041181736795,0.1791044776119403,4.308536284835692
21541,DINOSAURS WATER TRANSFER TATTOOS,22138,BAKING SET 9 PIECE RETROSPOT,24,0.0007162041181736795,0.1791044776119403,3.6462886055747994
21541,DINOSAURS WATER TRANSFER TATTOOS,22382,LUNCHBAG SPACEBOY DESIGN,24,0.0007162041181736795,0.1791044776119403,3.317739659909408
21542,WOODLAND WATER TRANSFER TATTOOS,21544,SKULLS  WATER TRANSFER TATTOOS,69,0.0020590868397493286,0.518796992481203,51.282853150575555
21542,WOODLAND WATER TRANSFER TATTOOS,21541,DINOSAURS WATER TRANSFER TATTOOS,60,0.0017905102954341987,0.45112781954887216,112.81562114240826
21542,WOODLAND WATER TRANSFER TATTOOS,22326,"ROUND SNACK BOXES ,SET4, WOODLAND",34,0.001014622500746046,0.2556390977443609,7.844749235726679
21542,WOODLAND WATER TRANSFER TATTOOS,POST,POSTAGE,28,0.0008355714712026261,0.21052631578947367,4.181823854241413
21542,WOODLAND WATER TRANSFER TATTOOS,22029,SPACE BOY BIRTHDAY CARD,27,0.0008057296329453894,0.20300751879699247,8.461171585680619
21544,SKULLS  WATER TRANSFER TATTOOS,21541,DINOSAURS WATER TRANSFER TATTOOS,72,0.0021486123545210387,0.21238938053097345,53.113195086514345
21544,SKULLS  WATER TRANSFER TATTOOS,21542,WOODLAND WATER TRANSFER TATTOOS,69,0.0020590868397493286,0.20353982300884957,51.282853150575555
21544,SKULLS  WATER TRANSFER TATTOOS,20727,LUNCH BAG  BLACK SKULL.,64,0.0019098776484631453,0.1887905604719764,3.356165348231263
21544,SKULLS  WATER TRANSFER TATTOOS,21212,PACK OF 72 RETRO SPOT CAKE CASES,60,0.0017905102954341987,0.17699115044247787,2.5173911083732743
21544,SKULLS  WATER TRANSFER TATTOOS,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,58,0.0017308266189197256,0.1710914454277286,6.651130320514136
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,31,0.0009250969859743361,0.5166666666666667,211.14024390243907
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,29,0.0008654133094598628,0.48333333333333334,245.40151515151518
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,21549,CERAMIC BIRDHOUSE RED ROOF SMALL,24,0.0007162041181736795,0.4,326.92682926829275
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,35,0.0010444643390032826,0.4268292682926829,216.71286031042135
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,31,0.0009250969859743361,0.3780487804878049,211.14024390243907
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,0.0006565204416592062,0.2682926829268293,1.9259828202395137
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,21549,CERAMIC BIRDHOUSE RED ROOF SMALL,20,0.000596836765144733,0.24390243902439024,199.34562760261753
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,35,0.0010444643390032826,0.5303030303030303,216.71286031042135
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,29,0.0008654133094598628,0.4393939393939394,245.40151515151518
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,24,0.0007162041181736795,0.5853658536585366,326.92682926829275
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,20,0.000596836765144733,0.4878048780487805,199.34562760261753
21556,CERAMIC STRAWBERRY MONEY BOX,21232,STRAWBERRY CERAMIC TRINKET BOX,34,0.001014622500746046,0.2111801242236025,3.9184086172386046
21556,CERAMIC STRAWBERRY MONEY BOX,20725,LUNCH BAG RED SPOTTY,30,0.0008952551477170994,0.18633540372670807,2.5300240595145813
21556,CERAMIC STRAWBERRY MONEY BOX,21452,TOADSTOOL MONEY BOX,29,0.0008654133094598628,0.18012422360248448,20.6005554024548
21556,CERAMIC STRAWBERRY MONEY BOX,22139,RETRO SPOT TEA SET CERAMIC 11 PC,28,0.0008355714712026261,0.17391304347826086,3.3512513438507887
21556,CERAMIC STRAWBERRY MONEY BOX,21212,PACK OF 72 RETRO SPOT CAKE CASES,27,0.0008057296329453894,0.16770186335403728,2.3852671651077197
21557,SET OF 6 FUNKY BEAKERS,20727,LUNCH BAG  BLACK SKULL.,24,0.0007162041181736795,0.20512820512820512,3.6466027341358913
21557,SET OF 6 FUNKY BEAKERS,22197,"POPCORN HOLDER , SMALL",23,0.0006863622799164428,0.19658119658119658,4.083965218497147
21557,SET OF 6 FUNKY BEAKERS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,0.0006266786034019695,0.1794871794871795,1.288478017269791
21557,SET OF 6 FUNKY BEAKERS,20726,LUNCH BAG WOODLAND,20,0.000596836765144733,0.17094017094017094,3.8496002205679627
21558,SKULL LUNCHBOX WITH CUTLERY,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,275,0.008206505520740077,0.5717255717255717,21.648049614151308
21558,SKULL LUNCHBOX WITH CUTLERY,22352,LUNCHBOX WITH CUTLERY RETROSPOT,196,0.005849000298418383,0.4074844074844075,17.506157044618586
21558,SKULL LUNCHBOX WITH CUTLERY,20727,LUNCH BAG  BLACK SKULL.,167,0.00498358698895852,0.3471933471933472,6.172121519601626
21558,SKULL LUNCHBOX WITH CUTLERY,20725,LUNCH BAG RED SPOTTY,142,0.004237541032527604,0.29521829521829523,4.008413724783255
21558,SKULL LUNCHBOX WITH CUTLERY,22384,LUNCHBAG PINK RETROSPOT,122,0.003640704267382871,0.25363825363825365,4.856810216810216
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,22352,LUNCHBOX WITH CUTLERY RETROSPOT,342,0.010205908683974934,0.3864406779661017,16.602086049543676
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,21558,SKULL LUNCHBOX WITH CUTLERY,275,0.008206505520740077,0.3107344632768362,21.648049614151308
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,21561,DINOSAUR LUNCHBOX WITH CUTLERY,268,0.00799761265293942,0.30282485875706217,25.117972814230576
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,20725,LUNCH BAG RED SPOTTY,232,0.006923306475678902,0.2621468926553672,3.559376974425185
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,22384,LUNCHBAG PINK RETROSPOT,206,0.006147418680990749,0.2327683615819209,4.457181598062953
21561,DINOSAUR LUNCHBOX WITH CUTLERY,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,268,0.00799761265293942,0.6633663366336634,25.117972814230576
21561,DINOSAUR LUNCHBOX WITH CUTLERY,22352,LUNCHBOX WITH CUTLERY RETROSPOT,154,0.004595643091614443,0.3811881188118812,16.376428027418125
21561,DINOSAUR LUNCHBOX WITH CUTLERY,21558,SKULL LUNCHBOX WITH CUTLERY,112,0.0033422858848105043,0.27722772277227725,19.313723472139316
21561,DINOSAUR LUNCHBOX WITH CUTLERY,22382,LUNCHBAG SPACEBOY DESIGN,108,0.0032229185317815576,0.26732673267326734,4.95197280922122
21561,DINOSAUR LUNCHBOX WITH CUTLERY,20725,LUNCH BAG RED SPOTTY,105,0.003133393017009848,0.2599009900990099,3.5288825681595717
21562,HAWAIIAN GRASS SKIRT,84212,"ASSORTED FLOWER COLOUR ""LEIS""",35,0.0010444643390032826,0.603448275862069,85.3230030554343
21563,RED HEART SHAPE LOVE BUCKET,21564,PINK  HEART SHAPE LOVE BUCKET,113,0.003372127723067741,0.40942028985507245,58.13421149594694
21563,RED HEART SHAPE LOVE BUCKET,21212,PACK OF 72 RETRO SPOT CAKE CASES,46,0.0013727245598328856,0.16666666666666666,2.3705432937181663
21563,RED HEART SHAPE LOVE BUCKET,22195,HEART MEASURING SPOONS LARGE,43,0.0012831990450611758,0.15579710144927536,11.22744273024778
21563,RED HEART SHAPE LOVE BUCKET,20725,LUNCH BAG RED SPOTTY,41,0.0012235153685467024,0.14855072463768115,2.0169914030019025
21563,RED HEART SHAPE LOVE BUCKET,85099B,JUMBO BAG RED WHITE SPOTTY,40,0.001193673530289466,0.14492753623188406,1.5540869565217392
21564,PINK  HEART SHAPE LOVE BUCKET,21563,RED HEART SHAPE LOVE BUCKET,113,0.003372127723067741,0.4788135593220339,58.13421149594694
21564,PINK  HEART SHAPE LOVE BUCKET,85123A,WHITE HANGING HEART T-LIGHT HOLDER,43,0.0012831990450611758,0.18220338983050846,1.307976776611041
21564,PINK  HEART SHAPE LOVE BUCKET,21212,PACK OF 72 RETRO SPOT CAKE CASES,42,0.001253357206803939,0.17796610169491525,2.5312580932922795
21564,PINK  HEART SHAPE LOVE BUCKET,85099B,JUMBO BAG RED WHITE SPOTTY,39,0.0011638316920322292,0.1652542372881356,1.7720542372881358
21564,PINK  HEART SHAPE LOVE BUCKET,22386,JUMBO BAG PINK WITH WHITE SPOTS,34,0.001014622500746046,0.1440677966101695,2.824875286370263
21576,LETS GO SHOPPING COTTON TOTE BAG,21577,SAVE THE PLANET COTTON TOTE BAG,62,0.0018501939719486721,0.496,53.96415584415585
21576,LETS GO SHOPPING COTTON TOTE BAG,21578,WOODLAND DESIGN  COTTON TOTE BAG,36,0.0010743061772605193,0.288,37.26208494208495
21576,LETS GO SHOPPING COTTON TOTE BAG,21034,REX CASH+CARRY JUMBO SHOPPER,22,0.0006565204416592062,0.176,3.3586332574031896
21576,LETS GO SHOPPING COTTON TOTE BAG,20719,WOODLAND CHARLOTTE BAG,21,0.0006266786034019695,0.168,5.562924901185771
21577,SAVE THE PLANET COTTON TOTE BAG,21578,WOODLAND DESIGN  COTTON TOTE BAG,96,0.002864816472694718,0.3116883116883117,40.32693175550319
21577,SAVE THE PLANET COTTON TOTE BAG,POST,POSTAGE,64,0.0019098776484631453,0.2077922077922078,4.127514453536979
21577,SAVE THE PLANET COTTON TOTE BAG,21576,LETS GO SHOPPING COTTON TOTE BAG,62,0.0018501939719486721,0.2012987012987013,53.96415584415585
21577,SAVE THE PLANET COTTON TOTE BAG,22326,"ROUND SNACK BOXES ,SET4, WOODLAND",53,0.0015816174276335423,0.17207792207792208,5.280523048380191
21577,SAVE THE PLANET COTTON TOTE BAG,20719,WOODLAND CHARLOTTE BAG,46,0.0013727245598328856,0.14935064935064934,4.945395513577331
21578,WOODLAND DESIGN  COTTON TOTE BAG,POST,POSTAGE,109,0.0032527603700387943,0.42084942084942084,8.35961119897101
21578,WOODLAND DESIGN  COTTON TOTE BAG,21577,SAVE THE PLANET COTTON TOTE BAG,96,0.002864816472694718,0.37065637065637064,40.32693175550319
21578,WOODLAND DESIGN  COTTON TOTE BAG,22326,"ROUND SNACK BOXES ,SET4, WOODLAND",89,0.0026559236048940616,0.3436293436293436,10.544889473460902
21578,WOODLAND DESIGN  COTTON TOTE BAG,20719,WOODLAND CHARLOTTE BAG,69,0.0020590868397493286,0.26640926640926643,8.821516321516322
21578,WOODLAND DESIGN  COTTON TOTE BAG,22554,PLASTERS IN TIN WOODLAND ANIMALS,53,0.0015816174276335423,0.20463320463320464,6.755919888924816
21579,LOLITA  DESIGN  COTTON TOTE BAG,21578,WOODLAND DESIGN  COTTON TOTE BAG,30,0.0008952551477170994,0.375,48.51833976833977
21579,LOLITA  DESIGN  COTTON TOTE BAG,21577,SAVE THE PLANET COTTON TOTE BAG,28,0.0008355714712026261,0.35,38.07954545454545
21580,RABBIT  DESIGN  COTTON TOTE BAG,21578,WOODLAND DESIGN  COTTON TOTE BAG,35,0.0010444643390032826,0.4375,56.60472972972973
21580,RABBIT  DESIGN  COTTON TOTE BAG,21577,SAVE THE PLANET COTTON TOTE BAG,29,0.0008654133094598628,0.3625,39.43952922077922
21581,SKULLS  DESIGN  COTTON TOTE BAG,21577,SAVE THE PLANET COTTON TOTE BAG,30,0.0008952551477170994,0.25862068965517243,28.137595163457227
21581,SKULLS  DESIGN  COTTON TOTE BAG,22553,PLASTERS IN TIN SKULLS,27,0.0008057296329453894,0.23275862068965517,9.352207888861324
21581,SKULLS  DESIGN  COTTON TOTE BAG,20727,LUNCH BAG  BLACK SKULL.,25,0.0007460459564309161,0.21551724137931033,3.8312905881276866
21581,SKULLS  DESIGN  COTTON TOTE BAG,21578,WOODLAND DESIGN  COTTON TOTE BAG,22,0.0006565204416592062,0.1896551724137931,24.538010917321262
21581,SKULLS  DESIGN  COTTON TOTE BAG,20725,LUNCH BAG RED SPOTTY,22,0.0006565204416592062,0.1896551724137931,2.575099200804784
21584,RETRO SPOT SMALL TUBE MATCHES,21592,RETRO SPOT  CIGAR BOX MATCHES,69,0.0020590868397493286,0.21835443037974683,17.135964782260693
21584,RETRO SPOT SMALL TUBE MATCHES,21212,PACK OF 72 RETRO SPOT CAKE CASES,58,0.0017308266189197256,0.18354430379746836,2.61059831080355
21584,RETRO SPOT SMALL TUBE MATCHES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,57,0.0017009847806624889,0.18037974683544303,1.2948854576811688
21584,RETRO SPOT SMALL TUBE MATCHES,22557,PLASTERS IN TIN VINTAGE PAISLEY,56,0.0016711429424052522,0.17721518987341772,6.54017732671611
21584,RETRO SPOT SMALL TUBE MATCHES,21034,REX CASH+CARRY JUMBO SHOPPER,55,0.0016413011041480155,0.17405063291139242,3.321433205501571
21586,KINGS CHOICE GIANT TUBE MATCHES,21590,KINGS CHOICE CIGAR BOX MATCHES,46,0.0013727245598328856,0.20535714285714285,26.06635551948052
21586,KINGS CHOICE GIANT TUBE MATCHES,21588,RETRO SPOT GIANT  TUBE MATCHES,41,0.0012235153685467024,0.18303571428571427,23.865862979433015
21586,KINGS CHOICE GIANT TUBE MATCHES,21034,REX CASH+CARRY JUMBO SHOPPER,39,0.0011638316920322292,0.17410714285714285,3.3225115929059554
21586,KINGS CHOICE GIANT TUBE MATCHES,21587,COSY HOUR GIANT TUBE MATCHES,35,0.0010444643390032826,0.15625,21.999737394957982
21586,KINGS CHOICE GIANT TUBE MATCHES,21584,RETRO SPOT SMALL TUBE MATCHES,32,0.0009549388242315727,0.14285714285714285,15.149186256781192
21587,COSY HOUR GIANT TUBE MATCHES,21591,COSY HOUR CIGAR BOX MATCHES,66,0.0019695613249776185,0.2773109243697479,28.68113912231559
21587,COSY HOUR GIANT TUBE MATCHES,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,50,0.0014920919128618322,0.21008403361344538,6.074129392913334
21587,COSY HOUR GIANT TUBE MATCHES,22086,PAPER CHAIN KIT 50'S CHRISTMAS,45,0.0013428827215756492,0.18907563025210083,4.002479071224194
21587,COSY HOUR GIANT TUBE MATCHES,22952,72 CAKE CASES VINTAGE CHRISTMAS,43,0.0012831990450611758,0.18067226890756302,7.173374088972082
21587,COSY HOUR GIANT TUBE MATCHES,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,41,0.0012235153685467024,0.1722689075630252,6.8397287825082635
21588,RETRO SPOT GIANT  TUBE MATCHES,21592,RETRO SPOT  CIGAR BOX MATCHES,59,0.001760668457176962,0.22957198443579765,18.0162932047859
21588,RETRO SPOT GIANT  TUBE MATCHES,85099B,JUMBO BAG RED WHITE SPOTTY,46,0.0013727245598328856,0.17898832684824903,1.919327626459144
21588,RETRO SPOT GIANT  TUBE MATCHES,21034,REX CASH+CARRY JUMBO SHOPPER,45,0.0013428827215756492,0.17509727626459143,3.3414064508123347
21588,RETRO SPOT GIANT  TUBE MATCHES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,45,0.0013428827215756492,0.17509727626459143,1.256964380382703
21588,RETRO SPOT GIANT  TUBE MATCHES,21584,RETRO SPOT SMALL TUBE MATCHES,43,0.0012831990450611758,0.16731517509727625,17.742821257942175
21589,SWALLOW GIANT TUBE MATCHES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,0.0006863622799164428,0.2839506172839506,2.0383858580088225
21590,KINGS CHOICE CIGAR BOX MATCHES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,63,0.0018800358102059086,0.23863636363636365,1.7130900911427904
21590,KINGS CHOICE CIGAR BOX MATCHES,21592,RETRO SPOT  CIGAR BOX MATCHES,61,0.0018203521336914354,0.23106060606060605,18.133116883116884
21590,KINGS CHOICE CIGAR BOX MATCHES,21034,REX CASH+CARRY JUMBO SHOPPER,49,0.0014622500746045957,0.1856060606060606,3.541947090494927
21590,KINGS CHOICE CIGAR BOX MATCHES,21586,KINGS CHOICE GIANT TUBE MATCHES,46,0.0013727245598328856,0.17424242424242425,26.06635551948052
21590,KINGS CHOICE CIGAR BOX MATCHES,21754,HOME BUILDING BLOCK WORD,42,0.001253357206803939,0.1590909090909091,3.048105410884142
21591,COSY HOUR CIGAR BOX MATCHES,21587,COSY HOUR GIANT TUBE MATCHES,66,0.0019695613249776185,0.2037037037037037,28.68113912231559
21591,COSY HOUR CIGAR BOX MATCHES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,63,0.0018800358102059086,0.19444444444444445,1.3958511853756066
21591,COSY HOUR CIGAR BOX MATCHES,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,58,0.0017308266189197256,0.17901234567901234,5.175758156776276
21591,COSY HOUR CIGAR BOX MATCHES,22086,PAPER CHAIN KIT 50'S CHRISTMAS,58,0.0017308266189197256,0.17901234567901234,3.78945275028661
21591,COSY HOUR CIGAR BOX MATCHES,21034,REX CASH+CARRY JUMBO SHOPPER,57,0.0017009847806624889,0.17592592592592593,3.3572196912174133
21592,RETRO SPOT  CIGAR BOX MATCHES,21034,REX CASH+CARRY JUMBO SHOPPER,90,0.0026857654431512983,0.2107728337236534,4.022208233530539
21592,RETRO SPOT  CIGAR BOX MATCHES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,84,0.002506714413607878,0.19672131147540983,1.4121960470310588
21592,RETRO SPOT  CIGAR BOX MATCHES,21584,RETRO SPOT SMALL TUBE MATCHES,69,0.0020590868397493286,0.16159250585480095,17.135964782260693
21592,RETRO SPOT  CIGAR BOX MATCHES,21590,KINGS CHOICE CIGAR BOX MATCHES,61,0.0018203521336914354,0.14285714285714285,18.133116883116884
21592,RETRO SPOT  CIGAR BOX MATCHES,21588,RETRO SPOT GIANT  TUBE MATCHES,59,0.001760668457176962,0.13817330210772832,18.0162932047859
21593,SWALLOW CIGAR BOX MATCHES,21590,KINGS CHOICE CIGAR BOX MATCHES,32,0.0009549388242315727,0.3595505617977528,45.63840653728294
21593,SWALLOW CIGAR BOX MATCHES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,0.0008952551477170994,0.33707865168539325,2.4197741255307466
21593,SWALLOW CIGAR BOX MATCHES,21592,RETRO SPOT  CIGAR BOX MATCHES,27,0.0008057296329453894,0.30337078651685395,23.807857274425697
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,72,0.0021486123545210387,0.3711340206185567,74.4712636582505
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,65,0.001939719486720382,0.33505154639175255,90.5449783837712
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,49,0.0014622500746045957,0.25257731958762886,66.6446140108775
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,37,0.0011041480155177558,0.19072164948453607,1.3691264940503005
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,33,0.0009847806624888092,0.17010309278350516,60.639942969949544
21610,SET 12 PEAR BOTANICAL T-LIGHTS,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,35,0.0010444643390032826,0.4268292682926829,112.62243134242367
